"subject" "activity" "domain" "signal_type" "signal_source" "parameter" "axis" "mean(value)"
"7" "walking_downstairs" "fourier.transform" "accelerometer" "body" "std.deviation" "x" 0.0343740941691489
"7" "walking_downstairs" "fourier.transform" "accelerometer" "body" "std.deviation" "y" -0.257282850808511
"7" "walking_downstairs" "fourier.transform" "accelerometer" "body" "std.deviation" "z" -0.248947997998936
"7" "walking_downstairs" "fourier.transform" "gyroscope" "body" "mean" "magnitude" -0.272070867297872
"7" "walking_downstairs" "fourier.transform" "gyroscope" "body" "mean" "x" -0.33930147
"7" "walking_downstairs" "fourier.transform" "gyroscope" "body" "mean" "y" -0.21444307293617
"7" "walking_downstairs" "fourier.transform" "gyroscope" "body" "mean" "z" -0.299600267680851
"7" "walking_downstairs" "fourier.transform" "gyroscope" "body" "std.deviation" "magnitude" -0.375227173690426
"7" "walking_downstairs" "fourier.transform" "gyroscope" "body" "std.deviation" "x" -0.432730974446809
"7" "walking_downstairs" "fourier.transform" "gyroscope" "body" "std.deviation" "y" -0.351717743191489
"7" "walking_downstairs" "fourier.transform" "gyroscope" "body" "std.deviation" "z" -0.495120053191489
"7" "walking_downstairs" "time" "accelerometer" "body" "mean" "magnitude" -0.0752200453939362
"7" "walking_downstairs" "time" "accelerometer" "body" "mean" "x" 0.188599849231915
"7" "walking_downstairs" "time" "accelerometer" "body" "mean" "y" -0.0178696724074468
"7" "walking_downstairs" "time" "accelerometer" "body" "mean" "z" -0.0564886739191489
"7" "walking_downstairs" "time" "accelerometer" "body" "std.deviation" "magnitude" 0.152363828069894
"7" "walking_downstairs" "time" "accelerometer" "body" "std.deviation" "x" 0.0472924764132979
"7" "walking_downstairs" "time" "accelerometer" "body" "std.deviation" "y" -0.217229373746809
"7" "walking_downstairs" "time" "accelerometer" "body" "std.deviation" "z" -0.205374001398404
"7" "walking_downstairs" "time" "accelerometer" "gravity" "mean" "magnitude" 0.0198795285851064
"7" "walking_downstairs" "time" "accelerometer" "gravity" "mean" "x" 0.930623632765957
"7" "walking_downstairs" "time" "accelerometer" "gravity" "mean" "y" -0.12987167306383
"7" "walking_downstairs" "time" "accelerometer" "gravity" "mean" "z" -0.154935538544681
"7" "walking_downstairs" "time" "accelerometer" "gravity" "std.deviation" "magnitude" 0.214544028088723
"7" "walking_downstairs" "time" "accelerometer" "gravity" "std.deviation" "x" -0.964875962978723
"7" "walking_downstairs" "time" "accelerometer" "gravity" "std.deviation" "y" -0.952678693617021
"7" "walking_downstairs" "time" "accelerometer" "gravity" "std.deviation" "z" -0.92875646893617
"7" "walking_downstairs" "time" "gyroscope" "body" "mean" "magnitude" -0.293985389010638
"7" "walking_downstairs" "time" "gyroscope" "body" "mean" "x" -0.0825684821148936
"7" "walking_downstairs" "time" "gyroscope" "body" "mean" "y" -0.0439539440904255
"7" "walking_downstairs" "time" "gyroscope" "body" "mean" "z" 0.0189739173937234
"7" "walking_downstairs" "time" "gyroscope" "body" "std.deviation" "magnitude" -0.277265140191489
"7" "walking_downstairs" "time" "gyroscope" "body" "std.deviation" "x" -0.459237557148936
"7" "walking_downstairs" "time" "gyroscope" "body" "std.deviation" "y" -0.29607317063617
"7" "walking_downstairs" "time" "gyroscope" "body" "std.deviation" "z" -0.413125893542553
"7" "walking_upstairs" "fourier.transform" "accelerometer" "body" "mean" "magnitude" -0.416701004509804
"7" "walking_upstairs" "fourier.transform" "accelerometer" "body" "mean" "x" -0.395423654215686
"7" "walking_upstairs" "fourier.transform" "accelerometer" "body" "mean" "y" -0.459333096568627
"7" "walking_upstairs" "fourier.transform" "accelerometer" "body" "mean" "z" -0.449612774117647
"7" "walking_upstairs" "fourier.transform" "accelerometer" "body" "std.deviation" "magnitude" -0.456374234901961
"7" "walking_upstairs" "fourier.transform" "accelerometer" "body" "std.deviation" "x" -0.35342205595098
"7" "walking_upstairs" "fourier.transform" "accelerometer" "body" "std.deviation" "y" -0.437608427745098
"7" "walking_upstairs" "fourier.transform" "accelerometer" "body" "std.deviation" "z" -0.378415939133333
"7" "walking_upstairs" "fourier.transform" "gyroscope" "body" "mean" "magnitude" -0.603655113921569
"7" "walking_upstairs" "fourier.transform" "gyroscope" "body" "mean" "x" -0.383889342745098
"7" "walking_upstairs" "fourier.transform" "gyroscope" "body" "mean" "y" -0.567920266470588
"7" "walking_upstairs" "fourier.transform" "gyroscope" "body" "mean" "z" -0.408150266666667
"7" "walking_upstairs" "fourier.transform" "gyroscope" "body" "std.deviation" "magnitude" -0.574542724862745
"7" "walking_upstairs" "fourier.transform" "gyroscope" "body" "std.deviation" "x" -0.368636961470588
"7" "walking_upstairs" "fourier.transform" "gyroscope" "body" "std.deviation" "y" -0.579964614705882
"7" "walking_upstairs" "fourier.transform" "gyroscope" "body" "std.deviation" "z" -0.393062890647059
"7" "walking_upstairs" "time" "accelerometer" "body" "mean" "magnitude" -0.328384835165686
"7" "walking_upstairs" "time" "accelerometer" "body" "mean" "x" 0.160585958464706
"7" "walking_upstairs" "time" "accelerometer" "body" "mean" "y" -0.0141881438196078
"7" "walking_upstairs" "time" "accelerometer" "body" "mean" "z" -0.0719221042352941
"7" "walking_upstairs" "time" "accelerometer" "body" "std.deviation" "magnitude" -0.403005159215686
"7" "walking_upstairs" "time" "accelerometer" "body" "std.deviation" "x" -0.355013045166667
"7" "walking_upstairs" "time" "accelerometer" "body" "std.deviation" "y" -0.423028809117647
"7" "walking_upstairs" "time" "accelerometer" "body" "std.deviation" "z" -0.376736730956863
"7" "walking_upstairs" "time" "accelerometer" "gravity" "mean" "magnitude" -0.198074437978431
"7" "walking_upstairs" "time" "accelerometer" "gravity" "mean" "x" 0.81874656
"7" "walking_upstairs" "time" "accelerometer" "gravity" "mean" "y" -0.240950944117647
"7" "walking_upstairs" "time" "accelerometer" "gravity" "mean" "z" -0.403599709607843
"7" "walking_upstairs" "time" "accelerometer" "gravity" "std.deviation" "magnitude" -0.33474460745098
"7" "walking_upstairs" "time" "accelerometer" "gravity" "std.deviation" "x" -0.932823053333333
"7" "walking_upstairs" "time" "accelerometer" "gravity" "std.deviation" "y" -0.939774255490196
"7" "walking_upstairs" "time" "accelerometer" "gravity" "std.deviation" "z" -0.881675909607843
"7" "walking_upstairs" "time" "gyroscope" "body" "mean" "magnitude" -0.450534468794118
"7" "walking_upstairs" "time" "gyroscope" "body" "mean" "x" -0.112221097347059
"7" "walking_upstairs" "time" "gyroscope" "body" "mean" "y" -0.0253467651248039
"7" "walking_upstairs" "time" "gyroscope" "body" "mean" "z" 0.0333826618411765
"7" "walking_upstairs" "time" "gyroscope" "body" "std.deviation" "magnitude" -0.547286462352941
"7" "walking_upstairs" "time" "gyroscope" "body" "std.deviation" "x" -0.490332948039216
"7" "walking_upstairs" "time" "gyroscope" "body" "std.deviation" "y" -0.622120280196078
"7" "walking_upstairs" "time" "gyroscope" "body" "std.deviation" "z" -0.51558211354902
"8" "laying" "fourier.transform" "accelerometer" "body" "mean" "magnitude" -0.947036248962963
"8" "laying" "fourier.transform" "accelerometer" "body" "mean" "x" -0.96332458
"8" "laying" "fourier.transform" "accelerometer" "body" "mean" "y" -0.963847050555556
"8" "laying" "fourier.transform" "accelerometer" "body" "mean" "z" -0.95319032537037
"8" "laying" "fourier.transform" "accelerometer" "body" "std.deviation" "magnitude" -0.940524536842593
"8" "laying" "fourier.transform" "accelerometer" "body" "std.deviation" "x" -0.958042604907407
"8" "laying" "fourier.transform" "accelerometer" "body" "std.deviation" "y" -0.955203819314815
"8" "laying" "fourier.transform" "accelerometer" "body" "std.deviation" "z" -0.949922860240741
"8" "laying" "fourier.transform" "gyroscope" "body" "mean" "magnitude" -0.956466448240741
"8" "laying" "fourier.transform" "gyroscope" "body" "mean" "x" -0.957903886111111
"8" "laying" "fourier.transform" "gyroscope" "body" "mean" "y" -0.957411160185185
"8" "laying" "fourier.transform" "gyroscope" "body" "mean" "z" -0.967461239074074
"8" "laying" "fourier.transform" "gyroscope" "body" "std.deviation" "magnitude" -0.954290124907407
"8" "laying" "fourier.transform" "gyroscope" "body" "std.deviation" "x" -0.967846360740741
"8" "laying" "fourier.transform" "gyroscope" "body" "std.deviation" "y" -0.950316470925926
"8" "laying" "fourier.transform" "gyroscope" "body" "std.deviation" "z" -0.970671966481481
"8" "laying" "time" "accelerometer" "body" "mean" "magnitude" -0.954228061759259
"8" "laying" "time" "accelerometer" "body" "mean" "x" 0.174543486583333
"8" "laying" "time" "accelerometer" "body" "mean" "y" 0.00105087126277778
"8" "laying" "time" "accelerometer" "body" "mean" "z" -0.0595836223727778
"8" "laying" "time" "accelerometer" "body" "std.deviation" "magnitude" -0.938102423611111
"8" "laying" "time" "accelerometer" "body" "std.deviation" "x" -0.958147128796296
"8" "laying" "time" "accelerometer" "body" "std.deviation" "y" -0.955706056018519
"8" "laying" "time" "accelerometer" "body" "std.deviation" "z" -0.949289514518519
"8" "laying" "time" "accelerometer" "gravity" "mean" "magnitude" -0.935308633888889
"8" "laying" "time" "accelerometer" "gravity" "mean" "x" -0.405930036111111
"8" "laying" "time" "accelerometer" "gravity" "mean" "y" 0.589922434814815
"8" "laying" "time" "accelerometer" "gravity" "mean" "z" 0.719831539259259
"8" "laying" "time" "accelerometer" "gravity" "std.deviation" "magnitude" -0.91325033
"8" "laying" "time" "accelerometer" "gravity" "std.deviation" "x" -0.918873192333333
"8" "laying" "time" "accelerometer" "gravity" "std.deviation" "y" -0.957990036481482
"8" "laying" "time" "accelerometer" "gravity" "std.deviation" "z" -0.94183626337037
"8" "laying" "time" "gyroscope" "body" "mean" "magnitude" -0.951345769907407
"8" "laying" "time" "gyroscope" "body" "mean" "x" -0.0505456981231482
"8" "laying" "time" "gyroscope" "body" "mean" "y" -0.0640554668657407
"8" "laying" "time" "gyroscope" "body" "mean" "z" 0.0343879961388889
"8" "laying" "time" "gyroscope" "body" "std.deviation" "magnitude" -0.950749938055556
"8" "laying" "time" "gyroscope" "body" "std.deviation" "x" -0.9675640475
"8" "laying" "time" "gyroscope" "body" "std.deviation" "y" -0.963112918796296
"8" "laying" "time" "gyroscope" "body" "std.deviation" "z" -0.977595479166667
"8" "sitting" "fourier.transform" "accelerometer" "body" "mean" "magnitude" -0.964457037934783
"8" "sitting" "fourier.transform" "accelerometer" "body" "mean" "x" -0.983060090217391
"8" "sitting" "fourier.transform" "accelerometer" "body" "mean" "y" -0.962220411413043
"8" "sitting" "fourier.transform" "accelerometer" "body" "mean" "z" -0.971215793478261
"8" "sitting" "fourier.transform" "accelerometer" "body" "std.deviation" "magnitude" -0.955520725869565
"8" "sitting" "fourier.transform" "accelerometer" "body" "std.deviation" "x" -0.982585170652174
"8" "sitting" "fourier.transform" "accelerometer" "body" "std.deviation" "y" -0.953434376413044
"8" "sitting" "fourier.transform" "accelerometer" "body" "std.deviation" "z" -0.960037597934783
"8" "sitting" "fourier.transform" "gyroscope" "body" "mean" "magnitude" -0.97676869673913
"8" "sitting" "fourier.transform" "gyroscope" "body" "mean" "x" -0.982200309782609
"8" "sitting" "fourier.transform" "gyroscope" "body" "mean" "y" -0.97658989
"8" "sitting" "fourier.transform" "gyroscope" "body" "mean" "z" -0.961798676956522
"8" "sitting" "fourier.transform" "gyroscope" "body" "std.deviation" "magnitude" -0.969699209565217
"8" "sitting" "fourier.transform" "gyroscope" "body" "std.deviation" "x" -0.985339301521739
"8" "sitting" "fourier.transform" "gyroscope" "body" "std.deviation" "y" -0.96892443326087
"8" "sitting" "fourier.transform" "gyroscope" "body" "std.deviation" "z" -0.962632253913044
"8" "sitting" "time" "accelerometer" "body" "mean" "magnitude" -0.96910060826087
"8" "sitting" "time" "accelerometer" "body" "mean" "x" 0.173081424521739
"8" "sitting" "time" "accelerometer" "body" "mean" "y" -0.00665033464008696
"8" "sitting" "time" "accelerometer" "body" "mean" "z" -0.0575709705686957
"8" "sitting" "time" "accelerometer" "body" "std.deviation" "magnitude" -0.95530549651087
"8" "sitting" "time" "accelerometer" "body" "std.deviation" "x" -0.982107453043478
"8" "sitting" "time" "accelerometer" "body" "std.deviation" "y" -0.954058301554348
"8" "sitting" "time" "accelerometer" "body" "std.deviation" "z" -0.962419418695652
"8" "sitting" "time" "accelerometer" "gravity" "mean" "magnitude" -0.952139704347826
"8" "sitting" "time" "accelerometer" "gravity" "mean" "x" 0.832453878043478
"8" "sitting" "time" "accelerometer" "gravity" "mean" "y" 0.240095117065217
"8" "sitting" "time" "accelerometer" "gravity" "mean" "z" 0.263895185521739
"8" "sitting" "time" "accelerometer" "gravity" "std.deviation" "magnitude" -0.929943615630435
"8" "sitting" "time" "accelerometer" "gravity" "std.deviation" "x" -0.966757967173913
"8" "sitting" "time" "accelerometer" "gravity" "std.deviation" "y" -0.937462301369565
"8" "sitting" "time" "accelerometer" "gravity" "std.deviation" "z" -0.935475331521739
"8" "sitting" "time" "gyroscope" "body" "mean" "magnitude" -0.962244835652174
"8" "sitting" "time" "gyroscope" "body" "mean" "x" -0.0735273618804348
"8" "sitting" "time" "gyroscope" "body" "mean" "y" -0.0678881503586957
"8" "sitting" "time" "gyroscope" "body" "mean" "z" 0.0135158284782609
"8" "sitting" "time" "gyroscope" "body" "std.deviation" "magnitude" -0.969879151521739
"8" "sitting" "time" "gyroscope" "body" "std.deviation" "x" -0.988894350108696
"8" "sitting" "time" "gyroscope" "body" "std.deviation" "y" -0.98018848673913
"8" "sitting" "time" "gyroscope" "body" "std.deviation" "z" -0.972432476956522
"8" "standing" "fourier.transform" "accelerometer" "body" "mean" "magnitude" -0.966745971388889
"8" "standing" "fourier.transform" "accelerometer" "body" "mean" "x" -0.98862455037037
"8" "standing" "fourier.transform" "accelerometer" "body" "mean" "y" -0.9631133875
"8" "standing" "fourier.transform" "accelerometer" "body" "mean" "z" -0.964920064444444
"8" "standing" "fourier.transform" "accelerometer" "body" "std.deviation" "magnitude" -0.958881813624074
"8" "standing" "fourier.transform" "accelerometer" "body" "std.deviation" "x" -0.989798918240741
"8" "standing" "fourier.transform" "accelerometer" "body" "std.deviation" "y" -0.957406726388889
"8" "standing" "fourier.transform" "accelerometer" "body" "std.deviation" "z" -0.952105354166667
"8" "standing" "fourier.transform" "gyroscope" "body" "mean" "magnitude" -0.974136728703704
"8" "standing" "fourier.transform" "gyroscope" "body" "mean" "x" -0.969677435925926
"8" "standing" "fourier.transform" "gyroscope" "body" "mean" "y" -0.972595487037037
"8" "standing" "fourier.transform" "gyroscope" "body" "mean" "z" -0.975512276666667
"8" "standing" "fourier.transform" "gyroscope" "body" "std.deviation" "magnitude" -0.967976081296296
"8" "standing" "fourier.transform" "gyroscope" "body" "std.deviation" "x" -0.974200997592593
"8" "standing" "fourier.transform" "gyroscope" "body" "std.deviation" "y" -0.968055495925926
"8" "standing" "fourier.transform" "gyroscope" "body" "std.deviation" "z" -0.975976456111111
"8" "standing" "time" "accelerometer" "body" "mean" "magnitude" -0.969341840925926
"8" "standing" "time" "accelerometer" "body" "mean" "x" 0.177497445314815
"8" "standing" "time" "accelerometer" "body" "mean" "y" -0.00333089472009259
"8" "standing" "time" "accelerometer" "body" "mean" "z" -0.0514467320802778
"8" "standing" "time" "accelerometer" "body" "std.deviation" "magnitude" -0.958559712148148
"8" "standing" "time" "accelerometer" "body" "std.deviation" "x" -0.989007148981481
"8" "standing" "time" "accelerometer" "body" "std.deviation" "y" -0.957460784907407
"8" "standing" "time" "accelerometer" "body" "std.deviation" "z" -0.954338077222222
"8" "standing" "time" "accelerometer" "gravity" "mean" "magnitude" -0.953762884074074
"8" "standing" "time" "accelerometer" "gravity" "mean" "x" 0.957669921111111
"8" "standing" "time" "accelerometer" "gravity" "mean" "y" -0.0904603488214815
"8" "standing" "time" "accelerometer" "gravity" "mean" "z" -0.0979392024814815
"8" "standing" "time" "accelerometer" "gravity" "std.deviation" "magnitude" -0.937187185222222
